Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
4050,11048614,Aprilorange,"2023-10-15 03:37:51",0.21673,5,aprilorange
4051,11230019,"Alan Tomas","2023-11-12 11:46:31",0.21697,1,alantomas
4052,11193900,mushang33,"2023-11-06 02:28:51",0.21765,1,mushang33
4053,11092157,omarnava82,"2023-10-19 03:07:52",0.21765,6,omarnava82
4054,10390304,ak,"2023-10-30 03:28:37",0.21779,1,aktxer
4055,11084079,"Trương Ngọc Lợi","2023-11-19 11:25:18",0.21785,1,trngngcli
4056,11220988,"Sujan Shahi","2023-11-13 02:30:43",0.21787,2,sujanshahi
4057,11203342,jrosis,"2023-11-07 16:49:21",0.21806,3,jrosis
4058,11238263,inspec,"2023-11-13 20:34:22",0.21829,1,inspec
4059,11240388,"Vinit #3","2023-11-14 05:54:43",0.21832,1,vinit321
4060,11072469,hitechnomad,"2023-10-16 09:01:42",0.21859,2,hitechnomad
4061,11137745,"Steven Waheed","2023-10-26 23:24:16",0.21872,4,stevenwaheed
4062,11017878,"Anton #11","2023-10-05 18:27:58",0.21896,2,yonogz
4063,10978082,kujiradesu,"2023-09-27 14:21:57",0.22002,1,kujiradesu
4064,11026246,"Zachary Dragon","2023-10-26 14:58:43",0.22025,8,zacharydragon
4065,11119543,"Tomáš Hanečák","2023-10-23 18:59:04",0.22037,1,tomhanecak
4066,10869002,AmberCodi0429,"2023-10-07 14:39:49",0.22121,4,ambercodi0429
4067,11248910,Thibz_le_couz,"2023-11-15 15:23:14",0.22185,1,thibzlecouz
4068,11011541,"Giacomo Bacchetta","2023-10-05 10:27:39",0.22186,7,giacomobacchetta
4069,11016037,JGrguric96,"2023-10-06 16:19:43",0.22238,3,jgrguric96
4070,11032253,"Segyul Park","2023-10-18 13:28:55",0.22537,1,segyulpark
4071,11025278,"nikhil akula","2023-10-06 20:07:02",0.22572,3,akulanik
4072,11237624,JackieFraley,"2023-11-15 06:38:52",0.22649,3,jackiefraley
4073,11020278,Ajitesh_gkt,"2023-10-09 05:49:59",0.22681,1,ajiteshgkt
4074,11142180,"Theo Audurier","2023-11-17 19:24:55",0.22731,1,theoaudurier
4075,11164951,"Zach Crennen","2023-11-03 03:49:58",0.22780,1,zachcrennen
4076,10718224,"Ran WANG16","2023-10-06 07:54:14",0.22813,5,ranwang16
4077,11061197,"Escanor Sama","2023-10-13 00:45:07",0.22849,1,escanormight
4078,10759949,"Nischal Nowray","2023-11-01 19:51:43",0.22987,2,nischalnowray
4079,11113645,"Achmad Ryan Fauzi","2023-10-25 04:32:06",0.23009,1,achmadryanfauzi
4080,11042592,"Chirasthi Amarasingha","2023-10-13 08:32:24",0.23032,1,carliepepp
4081,9398932,"Alexander K #2","2023-11-06 12:42:05",0.23087,1,kaptsov
4082,10720015,"Cara Fang","2023-10-05 01:07:15",0.23115,1,carafang
4083,10994302,tharun25,"2023-10-01 10:35:38",0.23183,2,tharun25
4084,10996455,Prasun09,"2023-10-01 22:04:15",0.23183,1,prasun09
4085,11001706,KimjxR,"2023-10-02 19:58:14",0.23183,1,kimjxr
4086,10980672,"Priya Sharma #3","2023-10-03 01:22:49",0.23183,1,priyasharma1009
4087,11002861,"Alvina Patra","2023-10-03 02:44:40",0.23183,1,alvinapatra
4088,11003112,"Timothy Samuel 447","2023-10-03 03:54:13",0.23183,1,timothysamuel447
4089,11021580,"Hyndavi Gajula","2023-10-06 12:34:00",0.23245,5,hyndavigajula
4090,11067565,wangfeifei_si,"2023-10-14 13:21:16",0.23255,1,wangfeifeisi
4091,10960875,"Krishna Dev Sharma","2023-10-16 07:09:00",0.23294,2,krishnadevsharma
4092,11062660,akklld,"2023-10-22 04:25:23",0.23347,5,akklld
4093,10659265,EI_KIM4230,"2023-10-08 17:07:30",0.23371,1,eikim4230
4094,10989962,godpeny,"2023-09-30 06:54:55",0.23384,1,godpeny
4095,10774168,"Lingfeng Ren","2023-10-27 09:37:59",0.23389,2,lingfengren
4096,11193198,xsami21,"2023-11-09 19:38:22",0.23404,9,xsami21
4097,11297602,snowlingling,"2023-11-25 09:11:38",0.23429,1,snowlingling
4098,10820314,FieryPudding,"2023-10-16 08:49:23",0.23454,2,fierypudding
4099,11090567,HAPPYJIEUN,"2023-10-18 11:32:11",0.23481,1,happyjieun
4100,11022036,DATALK,"2023-10-28 03:03:57",0.23563,3,asyou201
4101,9548572,"Yongsuk Kim","2023-11-22 05:38:31",0.23593,2,yongsukki
4102,11282677,Ryusajang1,"2023-11-22 05:38:33",0.23593,1,ryusajang1
4103,11282673,"park hyo ryeong","2023-11-22 05:38:33",0.23593,1,parkhyoryeong
4104,11282744,todnnn,"2023-11-22 05:38:35",0.23593,1,todnnn
4105,11282676,ChoiSeunghyo,"2023-11-22 05:38:37",0.23593,1,choiseunghyo
4106,11282671,dabin0701,"2023-11-22 05:40:13",0.23593,1,dabin0701
4107,11282674,kimjiwoo410@gmail.com,"2023-11-22 05:40:16",0.23593,1,kimjiwoo410gmailcom
4108,11282669,KimSoY,"2023-11-22 05:40:42",0.23593,1,kimsoy
4109,10976071,"Yun-Young Lee","2023-09-27 06:49:16",0.23593,1,yunyounglee
4110,11113341,"tae park0302","2023-10-23 03:45:53",0.23593,1,taepark0302
4111,11139136,kwonsw,"2023-10-27 05:30:42",0.23593,3,kwonsw
4112,11282670,dlwltntn,"2023-11-22 05:39:34",0.23593,1,dlwltntn
4113,11282672,leesinhwa,"2023-11-22 05:39:45",0.23593,1,leesinhwa
4114,11282666,"park hyein","2023-11-22 05:41:26",0.23593,1,parkhyein
4115,11106529,"Emir Pişirici","2023-10-21 11:12:47",0.23604,2,emirpiirici
4116,10981042,Arky1923,"2023-09-28 14:34:23",0.23646,4,polygot13
4117,11167717,ArtemiyCD,"2023-11-01 08:29:17",0.23683,1,artemiycd
4118,11167911,PoghosyanHayk,"2023-11-02 11:07:17",0.23707,1,poghosyanhayk
4119,11077215,"Yuichi #2","2023-11-11 02:12:24",0.23736,2,yuichifurutake
4120,11263370,Akabadikus,"2023-11-19 07:54:19",0.23765,1,akabadikus
4121,11067827,donggl2.718,"2023-10-14 07:54:28",0.23765,1,donggl2718
4122,11024988,"Nikolaus Ryczek","2023-10-11 18:15:15",0.23847,7,nikolausryczek
4123,11002856,end_of_night.17j03,"2023-10-20 12:14:11",0.23859,5,endofnight17j03
4124,11188230,"[Deleted] 6e8d2b31-0648-447d-9ac0-3c29413e93f6","2023-11-06 20:10:25",0.24033,1,del=23a0f0e7251a6ff2
4125,11150604,Xiangqin,"2023-11-23 09:28:39",0.24085,4,xiangqin
4126,11219913,cmp5220,"2023-11-12 18:58:16",0.24102,2,cmp5220
4127,10964284,"Wilson Siu","2023-10-10 07:14:13",0.24124,6,was3ns
4128,11022704,"Ashish Acharya","2023-10-06 15:28:39",0.24359,1,ashishacharya022
4129,11279887,"Anton Khnykin","2023-11-25 11:01:23",0.24410,17,antonkhnykin
4130,11261974,"[Deleted] 260a0b2a-f851-4630-9fe1-091625a18b79","2023-11-23 12:55:45",0.24433,2,del=d911bfc966452120
4131,11128655,bogdanss,"2023-10-25 11:05:29",0.24439,2,bogdanss
4132,11142875,DmGOATS,"2023-11-07 00:39:27",0.24623,2,"mananenigma,sophiefernando"
4133,9408354,"Varun Satya Raj Bavana","2023-10-16 21:33:32",0.24655,2,varunsatyarajbavana
4134,11287287,"AJ Padgett","2023-11-22 23:50:39",0.24688,2,ajpadgett
4135,11114742,yangyiqiu,"2023-10-23 08:27:03",0.24867,3,yangyiqiu
4136,6116956,"Lucas Almeida","2023-11-13 19:29:00",0.24902,3,lukesky3
4137,9012117,zbsywwx,"2023-10-10 07:42:43",0.25005,11,zbsywwx
4138,11190350,SivarajSingh,"2023-11-21 02:02:56",0.25244,2,sivarajsingh
4139,11087204,ravellar,"2023-10-17 19:53:45",0.25476,1,ravellar
4140,10972744,GriGori96,"2023-10-05 19:56:10",0.25476,1,grigori96
4141,11116711,"Bráulio Campos","2023-10-25 14:42:38",0.25476,1,bruliocampos
4142,11206150,"Willian Cascarano","2023-11-22 14:08:21",0.25476,3,williancascarano
4143,11207987,"Emanuel Victor Guerreiro Silva","2023-11-08 02:26:12",0.25476,1,emanuelv7
4144,10915032,"kamada m","2023-10-12 09:03:13",0.25558,5,kamadam
4145,11037432,SabienN,"2023-10-09 07:50:59",0.25576,1,sabienn
4146,11181352,"TEAM KL","2023-11-07 11:14:44",0.25710,2,"manichandanabolleddu,mdevaraju,urstrulyharsha16822"
4147,10720044,"Jimmy Yang 917","2023-10-06 07:38:13",0.25743,2,jimmyyang917
4148,10718202,"Ziyu Lin06","2023-10-06 09:06:25",0.25743,1,ziyulin06
4149,11065815,SAMSUNG_nnazary,"2023-10-18 14:54:24",0.25954,1,samsungnnazary
4150,10909764,kahu_0_0,"2023-09-30 17:48:29",0.25959,1,kahu00
4151,11140165,alex710004,"2023-10-28 07:16:29",0.26015,14,alex710004
4152,3449045,走路带风的神应大侠,"2023-11-08 05:09:21",0.26034,1,sydx2343
4153,11146974,Eric1313,"2023-10-28 16:29:24",0.26042,1,eric1313
4154,10978961,razanaqvi14,"2023-10-06 17:49:46",0.26075,2,razanaqvi14
4155,11077913,"206064A - Rashmi_Kumarasingha","2023-10-16 14:24:52",0.26112,10,rashmikumarasingha
4156,11170528,"youssif hassan","2023-11-01 22:07:33",0.26112,2,youssifhassan
4157,11173490,wuzhituitui,"2023-11-02 07:38:42",0.26112,1,wuzhituitui
4158,11173507,wcj666,"2023-11-02 07:48:16",0.26112,1,wcj666
4159,11178956,waganda,"2023-11-03 01:01:59",0.26112,1,waganda
4160,11203555,chanw0n,"2023-11-08 16:13:50",0.26150,8,chanw0n
4161,11003506,"Team Jaguar","2023-10-30 06:59:26",0.26175,3,"amitsiddhpura,nikasvantes"
4162,11270485,"Parth Sanghnai","2023-11-20 12:26:20",0.26194,7,parthsanghnai
4163,11213930,gimigimigimi,"2023-11-11 18:18:05",0.26221,1,gimigimigimi
4164,11189000,Group5SMU,"2023-11-06 03:13:08",0.26270,2,abbiehaws
4165,11208419,"George Issa","2023-11-25 08:56:00",0.26302,1,georgeissa
4166,10996972,DSMeena,"2023-10-11 23:54:35",0.26310,8,dsmeena
4167,11266483,"Braden Dredge","2023-11-21 11:17:03",0.26414,5,bradendredge
4168,11182305,SDmitry201996,"2023-11-03 14:41:45",0.26578,3,sdmitry201996
4169,11274714,"sol saenz","2023-11-24 21:35:30",0.26660,2,solsaenz
4170,11270067,"Micah Barnett","2023-11-21 02:35:12",0.26717,7,micahbarnett
4171,4334237,KamHam,"2023-11-15 16:34:33",0.26717,3,kamham
4172,11287309,"Colin BN","2023-11-22 23:51:41",0.26717,1,colinbn
4173,11301451,"Sergio Rojas 17","2023-11-26 02:30:31",0.26717,1,sergiorojas17
4174,11273899,isaacparra0,"2023-11-20 14:45:14",0.26717,1,isaacparra0
4175,11297786,Kiara11allen,"2023-11-25 04:15:13",0.26717,1,kiara11allen
4176,11256256,"Davis O. Byrd","2023-11-16 21:33:34",0.26717,1,davisobyrd
4177,11156729,Pennies,"2023-10-30 16:46:28",0.26788,1,pennies
4178,11129654,"Andrey Siben","2023-10-25 13:10:38",0.26897,6,ottoshmidt
4179,11243762,EdwinBlanco,"2023-11-14 15:53:46",0.27117,1,edwinblanco
4180,10850777,"Maria Le","2023-10-27 17:56:32",0.27183,7,dhmariale
4181,10828744,"Giorgia Dimiccoli","2023-10-09 17:25:37",0.27234,1,giorgiadimiccoli
4182,11241925,re_nee1j,"2023-11-14 14:13:34",0.27281,1,renee1j
4183,11201026,Firethen,"2023-11-09 05:54:35",0.27321,6,firethen
4184,11111542,lddpq6,"2023-10-22 14:48:58",0.27450,1,lddpq6
4185,11242065,"Alejandra Gettar","2023-11-14 15:43:35",0.27649,1,alouge86
4186,11264283,"Jakob Flygare","2023-11-18 14:55:12",0.27658,1,flygandejakob
4187,11294304,"Tomoya Sakamoto","2023-11-24 14:38:35",0.27745,1,tomoyasakamoto
4188,11091441,RealErfanMomeni,"2023-10-18 17:23:12",0.27811,9,realerfanmomeni
4189,11079172,ohkj2364,"2023-10-16 15:38:59",0.27843,2,ohkj2364
4190,10716127,"XINCHUAN HE","2023-09-28 05:54:45",0.27879,1,xinchuanhe
4191,10960618,JHON612,"2023-10-01 08:57:21",0.27996,5,jhon612
4192,11191264,"Kareem Waleed007","2023-11-07 14:20:18",0.28079,1,kareemwaleed007
4193,11120622,fcryctdse,"2023-10-29 15:11:46",0.28291,3,fcryctdse
4194,11276391,bmcraghuram,"2023-11-21 18:39:23",0.28544,1,bmcraghuram
4195,11232317,YeyeLeaf,"2023-11-18 07:11:38",0.28647,2,yeyeleaf
4196,11264246,"Oskar Flygare","2023-11-18 15:09:04",0.28787,1,oskarflygare
4197,3921678,ulitka17,"2023-10-25 23:18:48",0.28847,3,ulitka17
4198,11064466,matinciel,"2023-10-13 14:58:54",0.28853,1,matinciel
4199,10307486,"Reading Hui","2023-11-12 00:53:13",0.28893,1,readinghui
4200,11114532,doudou030,"2023-10-25 16:31:10",0.28894,14,doudou030
4201,933574,Pierroteknik,"2023-09-27 09:41:15",0.28903,2,pierroteknik
4202,11162325,"Dong Trieu #2","2023-11-02 02:20:19",0.28962,1,dongtrieumd
4203,11292496,danpfei02,"2023-11-25 13:23:32",0.29117,3,danpfei02
4204,11147184,nick115,"2023-11-25 17:44:01",0.29117,2,nick115
4205,11141671,"Kristine Li 147777","2023-10-30 01:01:27",0.29190,1,kristineli147777
4206,11076404,"Shreenidhi D K","2023-10-16 10:03:40",0.29229,1,"krisk03,mahaanbhat,pmohammadmainuddin,samarthraot,shreenidhidk"
4207,11124785,bearhead,"2023-10-24 15:23:17",0.29332,2,cowhead
4208,11282160,"Neddy Avgha","2023-11-22 10:32:01",0.29521,9,neddyap
4209,10984898,mikheevshow,"2023-09-30 23:48:07",0.29619,1,mikheevshow
4210,10720083,yyx134,"2023-10-05 14:54:39",0.30005,1,yyx134
4211,11027425,kimsookyeong,"2023-10-07 10:05:54",0.30359,1,kimsookyeong
4212,8583228,"Oluwatomi Hassan","2023-11-24 05:29:28",0.30472,2,oluwatomihassan
4213,11067415,"Kavila Viswanathan","2023-10-26 17:44:50",0.30473,4,kavilaviswanathan
4214,11282011,KobeBryant96,"2023-11-22 07:10:35",0.30562,1,kobebryant96
4215,11120284,"Shailaja Sampat","2023-11-02 00:20:51",0.30804,2,shailaja183
4216,11083267,"Yusheng Lei","2023-10-18 03:00:23",0.31062,1,yushenglei
4217,11054268,"Siddarth Gautam","2023-10-26 10:00:09",0.31066,1,siddarthgautam
4218,11244277,Aimuooo,"2023-11-15 06:18:22",0.31079,2,aimuooo
4219,11244831,SpectreSpect,"2023-11-16 15:22:59",0.31080,1,spectrespect
4220,11140217,zyhho_O,"2023-10-27 09:55:06",0.31096,1,zyhhoo
4221,11261157,"Pedro F. Teixeira","2023-11-17 20:28:24",0.31142,1,pedrofteixeira
4222,11261160,"Tomás Amorim","2023-11-17 20:28:26",0.31142,1,tomsamorim
4223,11261167,"Carolina Silva Cardoso","2023-11-17 20:29:21",0.31142,1,carolinasilvacardoso
4224,11261172,"Ana Patrícia Pereira","2023-11-17 20:29:26",0.31142,1,anapaapereira
4225,11261176,"João Mendes 25","2023-11-17 20:30:40",0.31142,1,joomendes25
4226,11261175,PatriciaAgSantos,"2023-11-17 20:30:59",0.31142,1,patriciaagsantos
4227,11129249,"[Deleted] 9f83911e-88c5-4adb-96de-b68dfd8b3778","2023-10-27 12:12:32",0.31181,1,del=80aa27451842b36d
4228,11016477,"Parunyu Anakitbumrung","2023-10-08 10:32:33",0.31386,1,parunyuanakitbumrung
4229,11140009,"Tanishq Rajak","2023-10-27 08:10:30",0.31556,3,tanishqrajak
4230,11195981,dhruv8414,"2023-11-20 05:19:32",0.31829,3,dhruv8414
4231,10943219,friendking518,"2023-09-27 07:35:12",0.31866,1,friendking518
4232,10991765,Japer_AlRashid,"2023-10-09 21:32:30",0.32151,26,japeralrashid
4233,11116406,"MOHAMMED ASIF KHAN","2023-10-24 13:29:37",0.32322,3,pinkai
4234,10591875,"Fuadul hasan","2023-10-07 09:15:34",0.32341,5,fuadulhasan
4235,11073783,Davidswgda,"2023-10-15 14:13:05",0.32385,1,davidswgda
4236,10996352,"Anto Frederic","2023-10-01 21:23:52",0.32824,1,antofrederic
4237,11218743,"David Grotkin ","2023-11-09 16:59:52",0.32850,1,davidgrotkin
4238,11069270,Sandunie_206037U,"2023-10-16 15:49:11",0.32981,8,sandunie206037u
4239,9959464,ArturMaz,"2023-10-27 13:06:03",0.33010,1,arturmaz
4240,11234538,"Carson Hansen","2023-11-13 06:50:49",0.33105,1,carsonhansenutah
4241,11141659,CeciliaChenY,"2023-10-27 17:34:52",0.33116,1,ceciliacheny
4242,10979491,mizuki_koyanagi,"2023-09-27 21:41:21",0.33243,1,mizukikoyanagi
4243,10959045,Atanasis,"2023-10-01 15:08:27",0.33248,1,atanasis
4244,11087995,Martina_Ceballos,"2023-10-21 21:28:06",0.33301,2,martinaceballos
4245,11116658,"aimara gomez","2023-10-23 15:58:56",0.33301,2,aimaragomez
4246,11116649,"Manu Corrales","2023-10-23 15:59:10",0.33301,2,manucorrales
4247,11116659,"Melanie Farneti","2023-10-23 15:59:34",0.33301,2,melaniefarneti
4248,11116650,Antonio1999,"2023-10-23 15:59:41",0.33301,1,antonio1999
4249,11070987,"Younes Siyar","2023-10-15 01:47:56",0.33328,4,younessiyar
4250,11005072,"Mehadi Hasan Bijoy","2023-10-05 05:09:36",0.33335,5,islamic
4251,11205771,anujtyagi1983,"2023-11-07 18:04:53",0.33474,1,anujtyagi1983
4252,11057224,tonyTINGYU,"2023-10-20 07:34:27",0.33477,1,tonytingyu
4253,11135911,"Prathyusha Boddu","2023-10-26 13:53:24",0.33481,1,prathyushaboddu
4254,11048951,"DL #2","2023-10-10 21:24:43",0.33488,2,darylu
4255,11150645,"Shreyansh Tandon","2023-11-07 20:10:40",0.33530,1,shreyanshtandon
4256,11220682,rtribush,"2023-11-12 21:46:41",0.33538,1,rtribush
4257,10995163,NoahL,"2023-11-25 20:18:00",0.33541,2,noahl3478
4258,10970407,mizuki77,"2023-09-27 07:43:04",0.33577,2,mizuki77
4259,11042175,"Rezwan Mahmud","2023-10-11 01:22:01",0.33599,3,rezwanmahmud
4260,11014761,mipoco,"2023-10-05 05:55:18",0.33600,1,mipoco
4261,11286178,"Jeremy Liu","2023-11-26 00:14:29",0.33675,1,jeremyliu1989
4262,10865619,j12836,"2023-10-03 05:20:03",0.33677,1,j12836
4263,8947190,ChoKwonHwi,"2023-11-17 02:31:19",0.33714,3,chokwonhwi
4264,10885486,"Team Neuron","2023-09-30 15:45:36",0.33720,1,"minthihatun,mlnyanlin"
4265,10962724,"Petar Mishov","2023-09-27 14:09:27",0.33754,1,petarmishov
4266,8910093,"Akira Hara","2023-09-27 02:23:12",0.33756,1,akirahara
4267,10970354,"Masahiro Suihara","2023-09-27 07:59:23",0.33756,2,masahirosuihara
4268,10970338,"minoru iwatani","2023-09-27 07:56:00",0.33756,2,minoruiwatani
4269,10974957,"masashi okada3","2023-09-27 08:10:41",0.33756,4,masashiokada3
4270,10970337,ksegawa,"2023-09-27 07:55:02",0.33756,2,ksegawa
4271,8948944,"Atsushi Furuichi","2023-09-27 02:29:49",0.33756,1,atsushifuruichi
4272,11132258,roberto360p2,"2023-11-01 00:54:41",0.33758,2,roberto360p2
4273,11248309,"Mike Wei","2023-11-15 11:41:16",0.33824,1,codinginet
4274,11171749,"William Parham","2023-11-10 03:10:22",0.33848,1,williamparham
4275,10986911,cccfun,"2023-10-10 00:39:42",0.33865,2,cccfun
4276,10968407,"Nick D'Anna","2023-10-11 04:56:16",0.33897,7,nickdanna
4277,11169233,"Thomas Fillers","2023-11-09 23:23:28",0.33924,2,thomasfillers
4278,10930756,"Andrew Kutsyn","2023-10-22 11:12:28",0.33993,4,andrewkutsyn
4279,11019730,cjaepark,"2023-10-06 04:09:03",0.34002,1,cjaepark
4280,11095511,"Jabin Choe","2023-10-19 06:56:47",0.34002,1,jabinchoe
4281,11101784,jyn.lee,"2023-10-20 08:29:55",0.34002,1,jynlee23
4282,11241902,"Rhoha Kim","2023-11-14 10:06:18",0.34002,1,rhohakim
4283,11067333,"ASHOK KUMAR R 21ALR008","2023-10-14 10:34:53",0.34086,1,ashokkumarr21alr008
4284,11219046,afr0thunder,"2023-11-12 05:14:46",0.34142,1,afr0thunder
4285,11056352,"Alexander van Lanschot","2023-10-12 05:09:45",0.34225,4,alexandervanlanschot
4286,11009693,sloastory,"2023-10-04 07:53:59",0.34231,1,sloastory
4287,11081793,Mark120,"2023-10-17 16:24:43",0.34248,1,mark120
4288,11266595,Abhishek543210,"2023-11-22 12:37:16",0.34325,5,abhishek543210
4289,11279197,"Suraj Sonuk","2023-11-24 11:08:05",0.34345,3,surajsonuk
4290,11262585,"Jerin Jacob","2023-11-24 11:41:10",0.34345,2,vegapunkinc
4291,11262588,"Shivani Biradar #2","2023-11-25 03:07:06",0.34345,2,sbdfgxgdx
4292,9612113,"Liu Jie5326","2023-10-20 06:04:21",0.34531,3,liujie5326
4293,11032090,"manasa raju","2023-10-31 05:29:05",0.34584,1,manasa891
4294,11231032,"Marvin Alegre","2023-11-12 10:43:13",0.34979,1,alegremrvn
4295,11013058,TemirlanKassym,"2023-10-12 20:09:02",0.34985,4,temirlankassym
4296,10982629,JatinBhattCalgary,"2023-10-10 22:53:25",0.35019,3,jatinbhattcalgary
4297,11269501,"Claudiu Neagu","2023-11-21 21:25:45",0.35166,4,claudiuneagu
4298,11148483,whensun,"2023-10-29 05:14:13",0.35247,1,mencobamenjadipintar
4299,10881379,sungshinhyewon,"2023-10-03 15:03:02",0.35307,2,sungshinhyewon
4300,11103050,Ben4Throne,"2023-10-26 16:13:45",0.35337,1,benedictajanaku
4301,11232130,"Ezzeddine Almansoob","2023-11-13 20:58:21",0.35337,1,ezzeddinealmansoob
4302,11098575,"Valerio Villani","2023-10-23 18:24:21",0.35376,1,valeriovillani78
4303,11075794,"Nandu Parvathy","2023-10-18 11:00:59",0.35413,1,nanduparvathy
4304,10829625,"Amit Acharekar2003","2023-09-29 16:14:11",0.35454,1,amitacharekar2003
4305,7399793,sjy.walden,"2023-10-15 09:49:53",0.35627,1,sjywalden
4306,11265866,"Mohamed Younis","2023-11-20 19:34:23",0.35627,1,mohamedyounis07
4307,11221157,jianq.yu,"2023-11-12 02:58:20",0.35687,1,jianqyu
4308,11193779,hststudy,"2023-11-06 16:50:21",0.35704,2,hststudy
4309,11108433,SergeyKurb,"2023-10-29 16:04:24",0.35715,1,sergeykurb
4310,11262582,himanshu2211,"2023-11-24 14:39:17",0.35862,4,himanshu2211
4311,11114776,"kevin lee","2023-10-28 13:54:30",0.35886,7,krastino
4312,11290409,EumenesXY,"2023-11-24 08:07:10",0.36102,4,eumenesxy
4313,11163990,"Jason D. Hurt, MD","2023-11-02 17:31:55",0.36114,1,jasondhurtmd
4314,11013355,"Oskar Stone","2023-10-11 19:07:36",0.36127,12,oskarstone
4315,11157634,"Nick Glafkides","2023-11-07 03:58:19",0.36447,3,"anthonygaitan,nickglafkides,oliviawilch"
4316,11052104,"Dhananjay Pawe","2023-10-17 12:51:35",0.36577,1,dhananjaypawe04
4317,11011573,"Muhammadali Salohiddinov","2023-10-04 13:59:57",0.36740,1,"muhammadaliml,uktamnishonov"
4318,11081297,sarashahin,"2023-10-18 18:41:51",0.36774,1,sarashahin
4319,11033223,sartim,"2023-10-08 17:13:39",0.36828,1,sartim
4320,11149051,cnily03,"2023-11-13 16:05:23",0.36877,2,cnily03
4321,11014132,pengtengGuo,"2023-10-05 07:59:18",0.36944,2,pengtengguo
4322,10746208,"Nihui Chen","2023-10-05 08:22:02",0.37130,1,nihuichen
4323,11189376,"Michael Too","2023-11-20 17:59:34",0.37213,3,robinso888
4324,11193256,"Jingtao Zhong","2023-11-07 20:20:52",0.37285,2,jingtaozhong
4325,11197857,"Zeh Brien","2023-11-14 17:55:10",0.37663,3,zehbrien
4326,11137209,"Sherly Xu","2023-10-28 17:19:11",0.37761,1,sherlyxu
4327,11139876,yuki223355,"2023-10-29 09:09:27",0.37761,2,yuki223355
4328,10075591,"Himanshu Rana #2","2023-10-17 18:26:12",0.38029,1,himanshurana10
4329,11141924,YiHengLin8130,"2023-10-27 16:21:02",0.38133,10,yihenglin8130
4330,11114715,YenChen,"2023-10-23 08:52:43",0.38215,5,hycjhen
4331,11067319,arunkumarmtp_17,"2023-10-15 16:45:20",0.38388,3,arunkumarmtp17
4332,11114606,jerrywen13,"2023-10-23 08:47:04",0.38627,5,jerrywen13
4333,11088484,satoriki,"2023-10-18 03:11:43",0.38664,1,asakunodaichi
4334,11193510,"Sounak Bhowmik","2023-11-10 03:15:03",0.38903,4,sounak766
4335,11114703,"Lin meng jim","2023-10-23 08:30:00",0.38925,2,linmengjim
4336,11200130,mikanrigomikan,"2023-11-08 11:18:40",0.39033,2,mikanrigomikan
4337,11156159,PersianLing,"2023-10-30 16:34:25",0.39149,1,persianling
4338,11114585,thedeepfish,"2023-10-28 15:59:35",0.39171,6,thedeepfish
4339,11187337,Harshul811,"2023-11-04 14:02:08",0.39184,3,harshul811
4340,11245491,"Sairam motupalli","2023-11-15 04:11:41",0.39184,2,sairammotupalli
4341,11090773,EugeneL77,"2023-10-18 10:16:49",0.39207,2,eugenel77
4342,11107791,"Chavini Hewage","2023-10-21 16:27:43",0.39207,2,chavinihewage
4343,11014215,"Alice Wan","2023-10-05 03:10:36",0.39218,1,ploffy
4344,11065704,"Walkneer One","2023-10-13 20:58:25",0.39218,3,walkneerone
4345,11125452,precioushriya,"2023-10-28 08:16:17",0.39218,2,precioushriya
4346,11132021,"Emma Younger","2023-11-01 20:55:26",0.39221,1,eyounger
4347,11112383,"Muaz Kashif","2023-10-22 19:15:38",0.39356,3,muazkashif
4348,11131534,"Chitraksh Dhingra","2023-10-25 19:36:44",0.39396,1,chitrakshdhingra
4349,9938152,CoutinhoMelo,"2023-11-07 23:54:30",0.39414,2,coutinhomelo
4350,10922498,Nithish@007,"2023-11-15 13:17:53",0.39490,1,nithish002701
4351,11113644,WEIXIAO,"2023-10-27 06:30:28",0.39625,4,weixiao03
4352,10973443,bhaskar9221,"2023-10-03 21:19:33",0.39763,2,bhaskarkumar11
4353,11017916,JCSCHEP,"2023-10-05 20:52:43",0.39763,2,jcschep
4354,11017744,LiverpoolL693BX,"2023-10-12 18:19:27",0.39763,1,"aswinkravi,howtomakepplragequit"
4355,11047079,"Denilson Carlos Ala Samayani","2023-10-13 21:47:57",0.39763,2,denilsoncarlos
4356,9163335,SimonHRD,"2023-10-19 21:38:04",0.39763,3,simonhrd
4357,11100861,"Ryan Weiler","2023-10-21 07:32:26",0.39763,2,ryanweiler
4358,10459884,"Md Tanvir Islam","2023-10-26 10:00:46",0.39763,2,tanvirnwu
4359,10608545,"Vishal Padia","2023-10-28 06:04:53",0.39763,2,vishalpadia
4360,9193238,"Kshitij Patil #3","2023-10-28 16:00:02",0.39763,4,libra525
4361,11151198,dolomone,"2023-10-29 18:02:36",0.39763,1,dolomone
4362,11151907,"Davis Kahmann","2023-10-30 19:14:28",0.39763,2,daviskahmann
4363,11175170,"Shubham Maskey17","2023-11-02 17:20:43",0.39763,1,shubhammaskey7
4364,11187948,EthanDFrancis,"2023-11-04 15:59:38",0.39763,2,ethandfrancis
4365,11193634,"Ralph Bido","2023-11-06 05:30:53",0.39763,1,ralphbido
4366,11199579,NguyenPriscilla,"2023-11-06 22:16:41",0.39763,1,nguyenpriscilla
4367,11215398,bmackgold,"2023-11-09 05:56:53",0.39763,2,bmackgold
